  Func                               Cost    Frame   Height
  _ZN19CameraInterfaceGPIOC1Ev        208        0        7
  _ZN10ModuleBaseI9SendEventE4mainEiPPc      208        0        7
> _ZN7control10SuperBlock19updateSubscriptionsEv@./src/lib/launchdetection/CMakeFiles/lib__launchdetection.dir/CatapultLaunchMethod.cpp.obj      208        0        4
  _ZN10MavlinkFTP10_copy_fileEPKcS1_j      208        0        3
  _ZN7mpu600011factorytestE11MPU6000_BUS      208        0        4
  orb_publish_auto                    208        0        6
  _ZN15MavlinkReceiver26handle_message_command_ackEP17__mavlink_message      208        0        6
  _ZN21MavlinkMissionManager16send_mission_ackEhhh      208        0        4
> _ZN6PX4FMU3runEv                    208        0        3
  _ZN7MissionC1EP9NavigatorPKc        208        0        8
  _ZN6ms56115usageEv                  208        0        3
  _ZN7sensors18VotedSensorsUpdate4initER17sensor_combined_s      208        0        6
  _ZN15MavlinkReceiver26handle_message_system_timeEP17__mavlink_message      208        0        3
  _ZN10MavlinkFTP9_workReadEPNS_13PayloadHeaderE      208        0        3
  _ZN12GPSDriverUBX13payloadRxDoneEv      208        0        4
> _ZN19VtolAttitudeControl9task_mainEv      208        0        8
> _ZN7control10SuperBlock18updatePublicationsEv@./src/modules/navigator/CMakeFiles/modules__navigator.dir/mission_block.cpp.obj      208        0        4
> _ZN7control10SuperBlock12updateParamsEv@./src/modules/navigator/CMakeFiles/modules__navigator.dir/land.cpp.obj      208        0        4
  _ZN15MavlinkReceiver23handle_message_set_modeEP17__mavlink_message      208        0        6
  _ZN3Ekf7fuseMagEv                   208        0        4
> _ZN3Ekf11collect_gpsEyPN9estimator11gps_messageE      208        0        3
  _ZN21MavlinkMissionManager25send_mission_item_reachedEt      208        0        4
  _Z8led_initv                        208        0        6
> _ZN7control10SuperBlock18updatePublicationsEv@./src/modules/navigator/CMakeFiles/modules__navigator.dir/datalinkloss.cpp.obj      208        0        4
> _ZN7control10SuperBlock12updateParamsEv@./src/modules/fw_pos_control_l1/CMakeFiles/modules__fw_pos_control_l1.dir/FixedwingPositionControl.cpp.obj      208        0        4
  _ZN3GPS7publishEv                   208        0        7
  _ZN3px46logger13LogWriterFile24hardfault_store_filenameEPKc      208        0        3
  _ZN3ADC17update_adc_reportEy        208        0        7
> _ZN3px46logger6Logger19print_load_callbackEPv      208        0       11
> _ZN7LSM303D4initEv                  208        0        7
> _ZN7control10SuperBlock12updateParamsEv@./src/modules/navigator/CMakeFiles/modules__navigator.dir/navigator_main.cpp.obj      208        0        4
  _ZN14CameraFeedback5startEv         208        0        3
  _ZN7LIS3MDL7collectEv               208        0        6
  _ZN3px46logger6Logger24write_changed_parametersEv      208        0       10
> _ZN3GPS3runEv                       208        0        8
  _ZN13meas_airspeed4testEv           208        0        3
> _ZN7PX4FLOW4readEP4filePcj          208        0        7
  _ZN11MavlinkULogC1Eifhh             208        0        3
> _ZN10GpsFailure9on_activeEv         208        0        7
  _ZN6RGBLED6statusEv                 208        0        3
> _ZL15_ram_initializej               208        0        3
  _ZN7lsm303d5resetEv                 208        0        3
  _ZN6PX4FMU13update_paramsEv         208        0        7
> send_event_main                     208        0        8
  _ZN12GPSDriverUBX13payloadRxInitEv      208        0        4
> _ZN7Sensors12print_statusEv         208        0        6
> _ZN27TemperatureCalibrationAccel6finishEv      208        0        5
  _ZN15MavlinkReceiver25handle_message_debug_vectEP17__mavlink_message      208        0        6
  _ZN15MavlinkReceiver27handle_message_adsb_vehicleEP17__mavlink_message      208        0        6
> _ZL9task_mainiPPc                   208        0        6
  _ZN8load_mon7LoadMonC1Ev            208        0        6
> _ZN6vmount7InputRC12print_statusEv      208        0        3
  _ZN4uORB12DeviceMaster15printStatisticsEb      208        0        4
> gnd_pos_control_main                208        0        4
  _ZN3px46logger9LogWriter4initEv      208        0        3
  _ZN6vmount10OutputBase7publishEv      208        0        7
  _ZN15CameraInterface8get_pinsEv      208        0        6
> _ZN7control10SuperBlock12updateParamsEv@./src/modules/navigator/CMakeFiles/modules__navigator.dir/loiter.cpp.obj      208        0        4
> _ZN6MS55257measureEv                208        0        4
  _ZN10ModuleBaseIN8load_mon7LoadMonEE4mainEiPPc      208        0        8
> _ZN22TemperatureCalibration5startEv      208        0        3
> _ZN7control10SuperBlock12updateParamsEv@./src/lib/launchdetection/CMakeFiles/lib__launchdetection.dir/LaunchDetector.cpp.obj      208        0        4
> _ZN7Mavlink12start_helperEiPPc      208        0        8
  _ZN3px46logger6Logger17start_log_mavlinkEv      208        0       13
  _ZN3Ekf18controlFusionModesEv       208        0        7
  _ZN12MavlinkShell5startEv           208        0        3
  _ZN6ll40ls5resetEv                  208        0        3
  _ZN3px46logger6Logger13write_versionEv      208        0       12
  _ZN12ets_airspeed4infoEv            208        0        3
> _ZN10Tailsitter23update_transition_stateEv      208        0        4
> _ZN5PX4IO17io_handle_batteryEtt      208        0        6
  _ZN7control10SuperBlock12updateParamsEv@./src/modules/mc_pos_control/CMakeFiles/modules__mc_pos_control.dir/mc_pos_control_main.cpp.obj      208        0        4
  _ZN15MavlinkReceiver35handle_message_rc_channels_overrideEP17__mavlink_message      208        0        6
  orb_advertise_multi_queue           208        0        5
  _ZN6l3gd2010test_errorEv            208        0        3
  _ZL19get_parameter_valuePKcS0_      208        0        6
> _ZN7control10SuperBlock12updateParamsEv@./src/modules/navigator/CMakeFiles/modules__navigator.dir/mission_block.cpp.obj      208        0        4
  _ZN6ll40ls5startE10LL40LS_BUS       208        0        3
> _ZN10Tailsitter15update_mc_stateEv      208        0        4
> _ZL6do_setPKcS0_b                   208        0        6
  _ZN5TRONE5startEv                   208        0        6
  _ZN8GeofenceC1EP9Navigator          208        0        8
> _ZN7control10SuperBlock18updatePublicationsEv@./src/lib/controllib/CMakeFiles/lib__controllib.dir/block/Block.cpp.obj      208        0        4
> _ZN8ulanding5Radar4initEv           208        0        6
  _ZN15MavlinkReceiver31handle_message_hil_optical_flowEP17__mavlink_message      208        0        6
> _ZN4Ekf212print_statusEv            208        0        3
> ekf2_main                           208        0        5
  _ZN11MavlinkULog11publish_ackEt      208        0        6
  _ZN3px46logger6Logger16stop_log_mavlinkEv      208        0        3
  _ZN6PX4FMU10task_spawnEiPPc         208        0        3
  _ZN19VtolAttitudeControl14publish_att_spEv      208        0        6
  _ZN5PX4IO22io_publish_pwm_outputsEv      208        0        6
> sdp3x_airspeed_main                 208        0        8
  _ZN9SendEvent5cycleEv               208        0        8
> _ZN7control10SuperBlock18updatePublicationsEv@./src/lib/launchdetection/CMakeFiles/lib__launchdetection.dir/LaunchDetector.cpp.obj      208        0        4
  _ZN7PX4FLOW7collectEv               208        0        6
  _ZN12MavlinkShellD1Ev               208        0        3
  _ZN6PX4FMU14dsm_bind_ioctlEi        208        0        3
  _ZN6ll40ls5usageEv                  208        0        3
  _ZN3ADCC1Ej                         208        0        3
> _ZL9do_importPKc                    208        0        3
  _ZN26MulticopterPositionControl10do_controlEf      208        0        7
  _ZN3px46logger13LogWriterFile3runEv      208        0        3
  _ZN3GPS20publishSatelliteInfoEv      208        0        7
  _ZN3Ekf27controlHeightSensorTimeoutsEv      208        0        5
  _Z11buzzer_initv                    208        0        3
> _ZN26GroundRoverPositionControl20task_main_trampolineEiPPc      208        0        9
> dataman_main                        208        0        4
  _ZN7hmc58834infoE11HMC5883_BUS      208        0        4
  _ZN6PX4FMU4initEv                   208        0        8
> _ZN26GroundRoverAttitudeControl9task_mainEv      208        0        7
  _ZN3Ekf6updateEv                    208        0        8
> _ZN3px46logger16LogWriterMavlink9start_logEv      208        0        6
  _ZN15MavlinkReceiver39handle_message_vision_position_estimateEP17__mavlink_message      208        0        7
  _ZN3px46logger6Logger17add_common_topicsEv      208        0        5
> _ZN7control10SuperBlock19updateSubscriptionsEv@./src/modules/navigator/CMakeFiles/modules__navigator.dir/gpsfailure.cpp.obj      208        0        4
  _ZN7mpu60009start_busERNS_18mpu6000_bus_optionE8Rotationii      208        0        4
> _ZN7control10SuperBlock12updateParamsEv@./src/modules/navigator/CMakeFiles/modules__navigator.dir/datalinkloss.cpp.obj      208        0        4
  _ZN18DataValidatorGroup5printEv      208        0        4
> ms5525_airspeed_main                208        0        8
  _ZN15MavlinkReceiver24handle_message_collisionEP17__mavlink_message      208        0        6
> _ZN3Ekf8fuseDragEv                  208        0        4
> ll40ls_main                         208        0        4
> _ZN24FixedwingAttitudeControl9task_mainEv      208        0        7
  _ZN15ms5525_airspeed5startEh        208        0        7
> _ZN3px46logger6Logger12print_statusEv      208        0        4
> _ZN4uORB7Manager27process_remove_subscriptionEPKc      208        0        4
  _ZN3px46logger16LogWriterMavlink15publish_messageEv      208        0        6
  _ZN7sensors18VotedSensorsUpdate12sensors_pollER17sensor_combined_s      208        0        9
  _ZN3Ekf16initialiseFilterEv         208        0        5
  _ZN3Ekf11fuseHeadingEv              208        0        4
> _ZN7PX4FLOW4initEv                  208        0        6
> pwm_out_sim_main                    208        0        6
> load_mon_main                       208        0        9
  _ZN3px46logger6Logger16print_statisticsEv      208        0        3
> _ZN3Ekf15fuseDeclinationEv          208        0        4
  _ZN6l3gd205startEb8Rotation         208        0        3
  _Z27run_temperature_calibrationbbb      208        0        3
  _ZN26MulticopterPositionControl5startEv      208        0        3
  _ZL27commander_set_home_positionRPvR15home_position_sRK24vehicle_local_position_sRK25vehicle_global_position_sRK18vehicle_attitude_s      208        0        6
> fw_att_control_main                 208        0        8
> _ZN7Mission15on_inactivationEv      208        0        7
> gnd_att_control_main                208        0        8
> serial_interrupt                    208       20        6
  _ZN6PX4FMU12set_pwm_rateEjjj        208        0        3
> _ZN7HMC58835cycleEv                 208        0        7
> _ZN7control10SuperBlock12updateParamsEv@./src/modules/navigator/CMakeFiles/modules__navigator.dir/gpsfailure.cpp.obj      208        0        4
> _ZN8Airspeed10print_infoEv          208        0        3
  _ZN21MavlinkMissionManager18send_mission_countEhht16MAV_MISSION_TYPE      208        0        4
  _ZN4sf0x4stopEv                     208        0        3
  _ZN15MavlinkReceiver29handle_message_battery_statusEP17__mavlink_message      208        0        6
> ulanding_radar_main                 208        0        4
> _ZN4uORB15PublicationBase6updateEPv      208        0        6
  _ZN13land_detector12LandDetector11print_usageEPKc      208        0        3
  _ZN7Mavlink11close_shellEv          208        0        4
> _ZL7do_loadPKc                      208        0        6
  _ZN7Mavlink16configure_streamEPKcf      208        0        3
  _ZN3px46logger6Logger9add_topicEPK12orb_metadata      208        0        3
  _ZN3Ekf24controlOpticalFlowFusionEv      208        0        5
  _ZN15MavlinkReceiver27handle_message_radio_statusEP17__mavlink_message      208        0        6
  _ZN13CameraTrigger4testEv           208        0        6
  _ZN13runwaytakeoff13RunwayTakeoffC1Ev      208        0        8
  _ZN24FixedwingPositionControl26tecs_update_pitch_throttleEfffffffbfh      208        0        6
  _ZN4uORB16SubscriptionBaseD1Ev      208        0        3
> _ZN3px43bst3BST5probeEv             208        0        3
  _ZN11MPU9250_mag12ak8963_setupEv      208        0        6
> px4io_main                          208        0       10
